Date,Open,High,Low,Close,Volume
2019-11-28,1115.1826,1131.2107,1103.6894,1114.6617,39060968.0
2019-11-29,1105.4597,1113.0825,1099.9278,1109.0709,103829624.0
2019-12-02,1112.4122,1117.0784,1106.2699,1112.7783,87621077.0
2019-12-03,1110.0428,1130.8836,1106.2932,1110.4795,95996081.0
2019-12-04,1120.569,1144.3699,1114.5706,1126.3557,71342064.0
2019-12-05,1144.0656,1165.8854,1142.1583,1147.8388,60747935.0
2019-12-06,1128.1483,1149.4615,1112.2609,1131.8354,63354098.0
2019-12-09,1093.0461,1122.1213,1077.2182,1104.6142,85594566.0
2019-12-10,1062.0624,1070.7752,1056.7307,1067.8087,433894900.0
2019-12-11,1078.433,1100.0757,1064.686,1078.9865,118403684.0
2019-12-12,1054.3402,1063.1541,1027.1208,1057.5808,94633422.0
2019-12-13,1020.1859,1031.0545,1010.1161,1016.2422,174282786.0
2019-12-16,1019.7215,1036.5165,1011.3428,1024.5655,85124464.0
2019-12-17,1069.4074,1076.6794,1062.9497,1074.8654,237371508.0
2019-12-18,1071.9608,1081.4272,1065.5765,1075.6167,57415170.0
2019-12-19,1092.3093,1094.9738,1068.6111,1093.686,32046428.0
2019-12-20,1100.8182,1111.4615,1093.4175,1096.2701,92701649.0
2019-12-23,1086.2316,1105.6627,1082.272,1095.1137,113703789.0
2019-12-24,1114.1906,1139.9139,1107.1268,1115.2077,154860471.0
2019-12-25,1105.9838,1119.8899,1099.1401,1110.0094,47893807.0
2019-12-26,1120.9946,1134.2303,1115.7965,1116.5406,66885814.0
2019-12-27,1118.8214,1130.3351,1099.855,1124.2635,136280433.0
2019-12-30,1116.6995,1121.9938,1097.8831,1111.0616,163096247.0
2019-12-31,1137.008,1148.388,1128.4368,1133.0094,86033800.0
2020-01-01,1137.8391,1139.6171,1096.8857,1130.1884,94793850.0
2020-01-02,1114.7341,1119.154,1105.7889,1115.0682,140031937.0
2020-01-03,1125.8182,1127.8033,1125.6024,1127.3482,53560487.0
2020-01-06,1111.3113,1129.3612,1094.5607,1109.2701,56780285.0
2020-01-07,1106.5391,1119.4335,1100.1036,1110.7643,47961567.0
2020-01-08,1099.5858,1130.4637,1097.6611,1111.4767,83366580.0
2020-01-09,1128.2713,1144.7288,1123.8306,1135.4448,107009489.0
2020-01-10,1151.9147,1156.0356,1138.8581,1146.609,69531202.0
2020-01-13,1146.5034,1163.3113,1136.4519,1146.9995,161262149.0
2020-01-14,1172.0885,1174.301,1148.968,1165.8113,79130489.0
2020-01-15,1204.8876,1207.4153,1194.9661,1197.8199,563316485.0
2020-01-16,1205.0978,1235.7974,1199.7713,1211.4988,86609080.0
2020-01-17,1209.7703,1227.5373,1206.0404,1212.722,32638364.0
2020-01-20,1185.1499,1188.2749,1166.122,1183.9894,177525740.0
2020-01-21,1167.988,1170.7903,1151.8561,1161.3397,91525451.0
2020-01-22,1150.1558,1171.8758,1143.265,1155.5999,31877277.0
2020-01-23,1140.9887,1152.0412,1115.5855,1143.2949,191042779.0
2020-01-24,1140.456,1153.4439,1134.1878,1140.1895,77649062.0
2020-01-27,1138.6398,1145.2561,1126.4153,1142.3397,88562309.0
2020-01-28,1159.2171,1174.5671,1127.2724,1154.7712,117421063.0
2020-01-29,1159.2023,1183.7858,1139.2198,1154.1723,71478400.0
2020-01-30,1166.679,1173.2482,1165.0766,1165.7807,57671311.0
2020-01-31,1169.8972,1194.607,1158.1178,1168.1519,99689125.0
2020-02-03,1128.3211,1134.1844,1114.8975,1126.2613,238971164.0
2020-02-04,1109.039,1123.6603,1102.92,1107.3451,78358209.0
2020-02-05,1113.1755,1124.4645,1096.3781,1105.2326,49051592.0
2020-02-06,1083.5226,1097.5528,1064.5601,1081.1315,88444565.0
2020-02-07,1092.8407,1102.2993,1089.2572,1094.3486,60915217.0
2020-02-10,1121.6616,1151.4672,1119.9165,1127.3855,363728899.0
2020-02-11,1151.6814,1165.8176,1116.5142,1154.5922,55814398.0
2020-02-12,1145.1096,1153.7238,1140.0064,1150.8801,113676493.0
2020-02-13,1181.5726,1188.9462,1180.1516,1184.7272,492182423.0
2020-02-14,1189.1723,1201.012,1180.4113,1189.0273,60772170.0
2020-02-17,1183.7062,1192.0369,1181.843,1182.4384,80647598.0
2020-02-18,1167.3477,1179.9229,1148.0722,1169.7617,56511940.0
2020-02-19,1160.7679,1166.8858,1155.1878,1164.0408,103790182.0
2020-02-20,1161.0855,1176.6193,1140.9049,1156.4732,52990264.0
2020-02-21,1160.4658,1192.6344,1140.612,1161.1479,70622007.0
2020-02-24,1163.6971,1166.0831,1143.0048,1165.6247,69186079.0
2020-02-25,1173.3078,1193.2135,1162.6885,1166.6404,29975550.0
2020-02-26,1182.208,1183.1857,1156.2309,1177.271,122970367.0
2020-02-27,1210.2776,1214.5095,1173.3965,1205.041,62330891.0
2020-02-28,1223.8926,1231.2155,1208.1995,1227.859,195192828.0
2020-03-02,1190.6291,1197.2365,1179.6198,1194.8535,397163408.0
2020-03-03,1143.1802,1147.1046,1104.774,1139.4805,249173940.0
2020-03-04,1158.8978,1185.5088,1135.3057,1160.7229,48490568.0
2020-03-05,1127.7213,1138.7845,1121.1373,1132.044,73132242.0
2020-03-06,1124.7049,1131.5697,1119.9949,1128.1631,30302879.0
2020-03-09,1105.9168,1114.3061,1069.1909,1104.3878,86580452.0
2020-03-10,1067.4453,1071.841,1047.4733,1068.2806,113840905.0
2020-03-11,1089.3734,1092.4553,1062.1096,1080.1464,58406113.0
2020-03-12,1096.7934,1118.8911,1085.0058,1096.6463,46228158.0
2020-03-13,1089.4334,1093.3803,1075.608,1085.646,73696250.0
2020-03-16,1034.6444,1035.3775,1031.2432,1034.608,592624001.0
2020-03-17,1028.8186,1040.5803,1013.3995,1024.816,112813951.0
2020-03-18,1031.3965,1041.7694,1025.5993,1033.2725,72379709.0
2020-03-19,1011.8024,1032.0072,1001.9861,1005.6113,539051555.0
2020-03-20,1006.2596,1037.3693,986.7257,1009.9232,51937273.0
2020-03-23,1006.7734,1017.0146,1003.2276,1010.4527,41663197.0
2020-03-24,1016.5435,1031.1334,994.5878,1022.4069,39253773.0
2020-03-25,1017.495,1039.9571,1017.4719,1025.5539,60960321.0
2020-03-26,1015.0785,1027.6538,999.6141,1007.6865,116357565.0
2020-03-27,1025.4008,,1023.5084,1031.5718,64337610.0
2020-03-30,1026.232,1041.4111,1025.0873,1029.3229,97029172.0
2020-03-31,1033.4515,1055.6494,1022.381,1029.6292,70317617.0
2020-04-01,1010.1636,1032.7555,1000.9304,1012.452,271140597.0
2020-04-02,1005.1929,1010.0646,978.9435,1004.8229,48678143.0
2020-04-03,985.9788,989.3472,965.4552,988.965,80898578.0
2020-04-06,987.1376,991.0567,978.2631,986.5402,125371645.0
2020-04-07,1027.3359,1049.477,1016.8637,1019.8041,
2020-04-08,998.8678,1008.3125,988.3424,994.5126,41299604.0
2020-04-09,968.0036,981.1723,960.9887,965.4293,156607618.0
2020-04-10,995.6447,1003.9712,990.0401,993.4551,135535832.0
2020-04-13,990.1628,997.1999,988.3836,990.3382,87546849.0
2020-04-14,972.9115,998.4825,965.9699,978.6907,76221729.0
2020-04-15,1013.0279,1027.6091,993.6563,998.9268,56162568.0
2020-04-16,985.5156,999.9944,985.0889,988.3629,38274171.0
2020-04-17,1024.1229,1029.1213,1018.3814,1023.8976,291376319.0
2020-04-20,1033.1109,1041.5764,1024.3881,1037.9438,51251363.0
2020-04-21,1034.7682,1045.1531,1011.6564,1029.2542,136513402.0
2020-04-22,1068.2845,1107.2207,1044.8534,1072.9557,385615381.0
2020-04-23,1058.9281,1066.0568,1051.5468,1061.607,28958094.0
2020-04-24,1077.5672,1092.8841,1076.5652,1077.4763,46744477.0
2020-04-27,1088.1707,1091.1531,1084.3533,1084.4697,124152248.0
2020-04-28,1118.8203,1124.0879,1107.4623,1112.3837,148562074.0
2020-04-29,1151.0564,1166.1984,1135.4461,1146.6315,129274273.0
2020-04-30,1139.8146,1160.5563,1134.7787,1148.2589,113669292.0
2020-05-01,1138.2543,1159.1631,1123.4064,1132.9468,48568701.0
2020-05-04,1144.2006,1172.5769,1101.8672,1143.7681,83982171.0
2020-05-05,1131.1808,1137.9549,1125.4857,1130.1316,88196307.0
2020-05-06,1172.1979,1175.868,1171.4804,1174.9164,564781174.0
2020-05-07,1178.6675,1205.6852,1162.3667,1178.9106,157058156.0
2020-05-08,1173.2568,1183.9037,1155.1776,1171.7523,30151213.0
2020-05-11,1182.9698,1187.0597,1166.8841,1176.806,42731918.0
2020-05-12,1141.7177,1173.3643,1141.4473,1148.1583,77715238.0
2020-05-13,1132.5286,1143.8273,1115.3614,1128.1858,58358432.0
2020-05-14,1158.5642,1164.5363,1154.9534,1155.0112,97651841.0
2020-05-15,1133.5715,1150.7639,1130.6043,1141.6898,113949513.0
2020-05-18,1127.4396,1144.2658,1103.494,1120.2346,164656550.0
2020-05-19,1132.7204,1142.3949,1124.4601,1132.5746,68545209.0
2020-05-20,1159.0193,1169.1728,1143.9214,1159.182,82238721.0
2020-05-21,1168.3493,1185.5103,1167.7915,1175.9955,141276248.0
2020-05-22,1200.8062,1214.4319,1185.3324,1199.3168,93998513.0
2020-05-25,1180.731,1190.7657,1165.989,1183.2483,178520709.0
2020-05-26,1145.5694,1166.0412,1113.1457,1152.8156,192444863.0
2020-05-27,1184.9924,1193.0118,1164.9909,1186.9575,461316855.0
2020-05-28,1180.759,1181.9102,1164.9394,1180.7015,44947020.0
2020-05-29,1177.9512,1192.2925,1171.6401,1176.0742,85929049.0
2020-06-01,1205.644,1207.4008,1173.4427,1206.9493,406059032.0
2020-06-02,1223.6136,1235.0293,1218.8163,1220.696,90029595.0
2020-06-03,1230.3657,1235.1853,1207.5418,1232.2603,28265906.0
2020-06-04,1279.954,1306.3726,1261.3749,1284.7682,566242408.0
2020-06-05,1274.3397,1306.7516,1261.4797,1270.2713,73979493.0
2020-06-08,1300.2285,1310.2373,1285.4218,1293.7934,68548849.0
2020-06-09,1296.9581,1332.8547,1295.2323,1296.2422,123306301.0
2020-06-10,1312.6459,1332.237,1287.9193,1303.8988,112122851.0
2020-06-11,1357.7684,1358.9357,1327.1351,1343.2038,154843349.0
2020-06-12,1356.5688,1358.5971,1352.6911,1357.2605,109797667.0
2020-06-15,1361.633,1374.3132,1328.9938,1372.2541,95479536.0
2020-06-16,1402.4068,1423.8513,1386.0083,1401.491,135999983.0
2020-06-17,1402.7597,1407.9328,1381.0837,1392.991,112803329.0
2020-06-18,1367.5703,1378.8615,1366.9474,1372.1888,156509498.0
2020-06-19,1346.5798,1358.5463,1342.7511,1346.4555,154001019.0
2020-06-22,1297.4359,1305.4705,1296.2495,1298.3944,286654014.0
2020-06-23,1347.4138,1359.5215,1340.0002,1350.9399,745522426.0
2020-06-24,1326.2382,1327.0413,1284.755,1324.1429,93399876.0
2020-06-25,1322.8035,1358.7952,1301.1458,1319.6909,55321315.0
2020-06-26,1317.7684,1330.2705,1304.4552,1313.8737,65975272.0
2020-06-29,1328.7821,1343.7408,1306.1122,1322.6043,65398132.0
2020-06-30,1343.9366,1351.4167,1326.4077,1344.2446,55192851.0
2020-07-01,1377.7752,1379.2245,1353.5744,1367.3945,81557167.0
2020-07-02,1352.1746,1355.8597,1343.7543,1353.5103,159068077.0
2020-07-03,1356.7522,1369.7425,1344.7576,1350.3403,55694164.0
2020-07-06,1356.7248,1368.4411,1344.2665,1358.6756,81739889.0
2020-07-07,1342.2248,1384.5736,1338.0652,1353.4056,29064185.0
2020-07-08,1396.4696,1397.5475,1383.2362,1396.2828,469010740.0
2020-07-09,1412.9852,1414.4283,1385.8933,1410.4455,38184459.0
2020-07-10,1431.7064,1442.622,1420.0082,1431.3341,33454634.0
2020-07-13,1452.189,1472.5506,1433.1923,1450.5572,142504491.0
2020-07-14,1482.049,1513.7851,1472.7512,1484.2919,80562164.0
2020-07-15,1487.0643,1514.9827,1469.5836,1490.5904,33529446.0
2020-07-16,1442.4425,1459.2493,1388.036,1455.687,79519705.0
2020-07-17,1467.5807,1468.8145,1464.7447,1467.9177,111403430.0
2020-07-20,1460.9346,1465.1338,1438.688,1451.1391,58437156.0
2020-07-21,1436.4053,1442.8617,1419.67,1437.8838,48596952.0
2020-07-22,1452.5072,1468.5792,1442.3452,1455.0891,113465992.0
2020-07-23,1490.0524,1490.9936,1459.4732,1490.754,38338838.0
2020-07-24,1488.1668,1508.1942,1473.8694,1492.567,114618700.0
2020-07-27,1502.0261,1516.0905,1489.8091,1502.5255,272656180.0
2020-07-28,1552.9824,1561.6007,1522.6054,1552.9086,310873378.0
2020-07-29,1566.7178,1568.0371,1558.1819,1561.2597,52714521.0
2020-07-30,1642.8258,1663.0818,1636.2212,1641.2755,918754769.0
2020-07-31,1653.2558,1661.4769,1651.7611,1660.2601,117567307.0
2020-08-03,1616.0259,1651.0921,1606.5326,1607.2305,606007911.0
2020-08-04,1638.6201,1658.873,1614.9051,1631.6028,79379892.0
2020-08-05,1640.5135,1662.2121,1613.1989,1644.7354,85042245.0
2020-08-06,1681.1249,1704.7813,1668.8981,1686.6884,496245366.0
2020-08-07,1706.1521,1718.0944,1699.9016,1709.6736,100499361.0
2020-08-10,1713.5678,1755.7805,1675.7303,1706.5937,49199207.0
2020-08-11,1663.8717,1672.7363,1630.6851,1668.9185,45744100.0
2020-08-12,1657.5148,1690.9071,1649.7374,1663.6919,32375202.0
2020-08-13,1637.7257,1646.4936,1633.425,1638.4969,101427410.0
2020-08-14,1629.5826,1636.805,1597.5949,1621.9384,63130493.0
2020-08-17,1646.1715,1712.0751,1602.5997,1641.4148,90281057.0
2020-08-18,1695.1715,1724.3341,1694.8712,1695.4196,605559167.0
2020-08-19,1712.3193,,1692.9887,1709.5024,63839696.0
2020-08-20,1667.1602,1697.9637,1649.4654,1672.661,162675021.0
2020-08-21,1689.0009,1698.7395,1665.317,1688.147,154100930.0
2020-08-24,1730.2795,1734.8048,1704.8201,1728.1633,211408245.0
2020-08-25,1714.2915,1734.3117,1699.261,1709.7529,134428559.0
2020-08-26,1718.6132,1727.476,1682.5348,1706.816,62133280.0
2020-08-27,1709.0771,1715.5066,1677.4798,1708.6793,101217142.0
2020-08-28,1688.0201,1702.7226,1671.0743,1684.8912,97568038.0
2020-08-31,1709.7482,1715.8946,1691.4013,1707.0485,70635991.0
2020-09-01,1702.3821,1709.8139,1695.0103,1704.5372,121342405.0
2020-09-02,1720.04,1748.0671,1712.1075,1719.5034,81782061.0
2020-09-03,1701.6805,1705.0433,1683.2735,1692.2805,158347164.0
2020-09-04,1683.5705,1685.5454,1676.4046,1679.7136,54376411.0
2020-09-07,1701.628,1720.2765,1658.4997,1704.1877,144318245.0
2020-09-08,1694.2596,1698.8106,1685.578,1693.5995,251243343.0
2020-09-09,1756.6866,1778.6547,1750.7286,1751.2086,298336152.0
2020-09-10,1739.3742,1759.484,1721.1921,1739.447,32620955.0
2020-09-11,1745.9868,1769.6775,1742.2868,1748.2703,36728429.0
2020-09-14,1770.6681,1788.2846,1755.6767,1780.8036,63849555.0
2020-09-15,1729.7531,1736.0998,1704.0283,1735.1149,389598131.0
2020-09-16,1698.4531,1700.561,1661.4684,1679.6928,133185329.0
2020-09-17,1638.3544,1648.675,1606.8986,1633.2832,261366690.0
2020-09-18,1677.2673,1695.4901,1656.5767,1674.0843,47182908.0
2020-09-21,1652.0307,1672.968,1639.9275,1658.064,40773352.0
2020-09-22,1741.3861,1763.484,1720.054,1741.6093,1271611085.0
2020-09-23,1722.3107,1731.7104,1714.0825,1724.5391,109147481.0
2020-09-24,1729.853,1756.7289,1704.3367,1731.9726,76275828.0
2020-09-25,1768.6114,1789.4093,1721.7985,1784.6416,263681790.0
2020-09-28,1857.3004,1867.2612,1849.5448,1855.1076,314779179.0
2020-09-29,1939.8649,1949.3832,1925.2025,1930.3763,568836637.0
2020-09-30,1970.4517,1988.1431,1970.4175,1976.5728,47106960.0
2020-10-01,2012.6742,2061.1895,1954.7689,2016.8379,73128398.0
2020-10-02,2042.2034,2063.2099,2038.4253,2041.2086,57303399.0
2020-10-05,2074.8455,2099.0501,2048.1654,2073.1418,62335619.0
2020-10-06,2073.0805,2079.1956,2040.244,2053.3288,44407724.0
2020-10-07,2037.8994,2043.0369,1974.0546,2023.4688,111838008.0
2020-10-08,2012.1411,2029.1536,2001.4865,2024.9864,77128509.0
2020-10-09,2028.3361,2037.4098,1986.7186,2020.1268,28711260.0
2020-10-12,2009.4724,2011.6598,1993.5806,2004.5279,
2020-10-13,2029.2276,2084.0391,2011.4158,2032.7358,68481105.0
2020-10-14,2071.1208,2088.9829,2041.3668,2071.4516,135790286.0
2020-10-15,2076.7025,2097.6202,2060.8228,2076.6039,185285953.0
2020-10-16,2153.5331,2185.888,2112.6654,2137.1433,470162317.0
2020-10-19,2104.2287,2104.5433,2075.5802,2093.2285,71896674.0
2020-10-20,2077.8562,2113.9465,2053.9216,2087.279,95921368.0
2020-10-21,2057.9153,2095.3223,2024.8259,2060.8698,59749783.0
2020-10-22,1991.2977,2006.5055,1955.8121,1991.0604,233238051.0
2020-10-23,1972.4362,1990.3523,1958.1505,1989.5696,39156809.0
2020-10-26,1991.9149,1992.5995,1953.5164,1986.6127,
2020-10-27,2037.4122,2064.6967,2028.3122,2045.9169,338605074.0
2020-10-28,2077.1766,2094.8441,2069.7527,2072.1376,164926300.0
2020-10-29,2021.2722,2057.1591,1999.4613,2034.0705,90866573.0
2020-10-30,2104.0268,2117.8858,2087.2922,2108.3201,412012388.0
2020-11-02,2151.5387,2174.3984,2142.6427,2159.2919,78070457.0
2020-11-03,2152.7177,2201.9572,2144.4737,2184.9533,169789197.0
2020-11-04,2178.8098,2217.5996,2143.3259,2177.3919,97418316.0
2020-11-05,2135.6884,2159.1989,2118.2002,2140.008,311993610.0
2020-11-06,2136.1097,2147.9125,2088.2038,2126.7373,97466196.0
2020-11-09,2165.2991,2197.6682,2147.093,2172.7159,201955354.0
2020-11-10,2243.4316,2261.5777,2210.6694,2253.3247,143276063.0
2020-11-11,2322.7279,2337.7158,2321.636,2321.8977,504960361.0
2020-11-12,2285.1683,2351.8063,2261.0785,2302.4181,47111073.0
2020-11-13,2252.5784,2257.7613,2239.5297,2256.0481,137526714.0
2020-11-16,2277.6678,2325.5384,2246.8743,2263.9037,52576163.0
2020-11-17,2192.5205,2211.2544,2172.8216,2191.2754,508466085.0
2020-11-18,2197.4053,2217.9561,2197.3088,2206.4934,78366521.0
2020-11-19,2184.3894,2210.2543,2177.3495,2202.1378,52603166.0
2020-11-20,2182.7299,2271.1781,2165.8702,2184.6046,51630842.0
2020-11-23,2114.6387,2126.238,2080.4849,2121.4743,501352873.0
2020-11-24,2139.6225,2157.2233,2133.8878,2143.9092,72528532.0
2020-11-25,2119.0894,2156.2123,2115.6519,2124.1618,108984635.0
2020-11-26,2087.9851,2125.8667,2067.4424,2079.4042,122411256.0
2020-11-27,1962.3665,1985.919,1940.002,1971.1444,309655196.0
2020-11-30,1984.1518,1985.0762,1957.6665,1971.723,51584330.0
2020-12-01,2029.657,2045.534,2022.9264,2040.5384,657454460.0
2020-12-02,2101.3115,2134.1563,2094.4933,2107.3306,177627946.0
2020-12-03,2102.9338,2106.2038,2090.6577,2090.9055,181386925.0
2020-12-04,2058.2874,2111.9341,2048.369,2068.9267,86944779.0
2020-12-07,2091.07,2102.1855,2088.9861,2089.0354,84849605.0
2020-12-08,2073.9007,2088.3144,2045.8354,2051.658,108810585.0
2020-12-09,2063.9109,2079.3008,2050.3986,2065.0719,97016595.0
2020-12-10,2108.794,2115.6752,2079.7721,2096.8917,160450755.0
2020-12-11,2150.5496,2166.3106,2133.7227,2147.8266,82191547.0
2020-12-14,2137.3049,2191.948,2109.1071,2145.5098,41803274.0
2020-12-15,2145.1096,2172.6476,2122.7065,2139.0068,166659341.0
2020-12-16,2127.4082,2160.3753,2092.2536,2105.5207,143350230.0
2020-12-17,2072.8656,2081.4343,2062.3554,2074.5614,120289805.0
2020-12-18,2075.983,2098.367,2062.3782,2067.3822,49999783.0
2020-12-21,2091.94,2094.1994,2028.935,2083.4793,88122669.0
2020-12-22,2122.3893,2134.7853,2120.3642,2121.4882,140600234.0
2020-12-23,2084.5933,2109.237,2075.8303,2091.2306,83009773.0
2020-12-24,2141.2697,2161.2286,2137.4724,2152.8129,123317321.0
2020-12-25,2137.7242,2162.7498,2133.0965,2143.5537,73828647.0
2020-12-28,2148.103,2186.898,2107.5243,2144.4321,30589008.0
2020-12-29,2114.5773,2119.5506,2105.6789,2116.0841,84844566.0
2020-12-30,2018.2856,,2009.7453,2022.9704,451525359.0
2020-12-31,2065.7532,2076.5552,2052.5216,2058.7259,129447828.0
2021-01-01,2088.8016,2094.9002,2083.9511,2089.2932,45022974.0
2021-01-04,2086.1008,2098.8155,2074.5531,2079.9061,89200418.0
2021-01-05,2090.1007,2091.9217,2077.7788,2084.2358,66764046.0
2021-01-06,2102.5964,2119.082,2094.9615,2106.37,177418027.0
2021-01-07,2039.4449,2048.5924,2022.191,2046.744,255786668.0
2021-01-08,2025.5363,2038.5561,2009.7206,2028.0314,48507185.0
2021-01-11,2050.4381,2081.0209,1984.0315,2060.3776,105037542.0
2021-01-12,2014.9412,2056.4275,1994.9218,2013.7505,63598393.0
2021-01-13,2033.5742,2052.8644,1999.0928,2026.6012,114958035.0
2021-01-14,1991.9579,2066.2868,1953.5138,1976.9132,328368629.0
2021-01-15,1991.3088,2002.5392,1979.7414,1996.0392,97665532.0
2021-01-18,1994.412,2028.5637,1992.9808,1996.3185,85869141.0
2021-01-19,1946.9554,1979.9401,1926.2328,1937.881,268782075.0
2021-01-20,1991.0277,2013.4015,1963.6493,1982.6218,30396019.0
2021-01-21,1967.2935,1969.7672,1929.3889,1956.8795,62751799.0
2021-01-22,1920.0311,1938.4736,1890.5593,1928.7117,139538951.0
2021-01-25,1938.2752,1943.2332,1923.8469,1937.6118,118345294.0
2021-01-26,1986.2203,1990.3833,1971.1006,1981.7432,67564841.0
2021-01-27,1943.5068,1953.6558,1931.4318,1945.6442,101075896.0
2021-01-28,1958.631,1989.3465,1917.9854,1949.4987,68234300.0
2021-01-29,1959.8309,1969.9272,1953.2763,1966.9608,38081333.0
2021-02-01,2005.2543,2008.9614,1965.645,1994.5163,72760984.0
2021-02-02,1985.0332,2057.5181,1951.2067,2002.8066,69387995.0
2021-02-03,1992.8749,2034.0475,1977.8968,1990.5815,98278913.0
2021-02-04,1970.0801,1988.3157,1939.1964,1961.2859,80355093.0
2021-02-05,1973.7705,1980.5862,1931.0453,1966.0802,157282935.0
2021-02-08,1927.895,1989.2813,1925.3123,1928.2132,66141651.0
2021-02-09,1838.088,1853.3349,1811.76,1826.1299,346919899.0
2021-02-10,1850.3506,1857.5238,1835.1161,1842.7566,140953349.0
2021-02-11,1880.8698,1897.223,1863.2792,1876.0319,83261334.0
2021-02-12,1788.4652,1808.3696,1786.9503,1795.5603,167306769.0
2021-02-15,1759.5005,1764.534,1721.1681,1763.0557,90117311.0
2021-02-16,1786.8335,1793.9175,1778.7238,1785.258,106944550.0
2021-02-17,1857.3714,1894.8919,1836.6842,1857.5519,266202833.0
2021-02-18,1862.2269,1885.4724,1813.7858,1859.7943,226085993.0
2021-02-19,1832.1768,1838.7517,1820.2504,1835.8754,151555964.0
2021-02-22,1831.7747,1860.6858,1824.9921,1831.0297,133952639.0
2021-02-23,1884.0002,1886.0886,1879.7305,1880.7576,243290001.0
2021-02-24,1853.9984,1876.8355,1804.1828,1859.4498,130444834.0
2021-02-25,1828.9229,1884.3508,1802.0162,1833.0675,16655979.0
2021-02-26,1809.595,1818.9191,1781.9135,1817.8987,83386177.0
2021-03-01,1797.6287,1823.1515,1772.6913,1786.8934,67946439.0
2021-03-02,1781.363,1828.6276,1779.2063,1792.4982,246915380.0
2021-03-03,1848.5362,1875.3558,1831.8314,1849.8922,523308445.0
2021-03-04,1858.0479,1877.3884,1831.2373,1862.7362,83426239.0
2021-03-05,1846.6443,1864.7507,1835.8287,1855.3826,61132116.0
2021-03-08,1847.2644,1852.7237,1843.2132,1846.6805,48728453.0
2021-03-09,1795.4647,1820.5047,1777.796,1794.3838,193872812.0
2021-03-10,1834.572,1850.1973,1825.4872,1826.0668,66738175.0
2021-03-11,1829.7915,1842.8342,1808.1004,1824.8666,
2021-03-12,1819.531,1839.6053,1813.3774,1820.1331,155888534.0
2021-03-15,1943.7312,1954.8689,1918.548,1934.9223,252496245.0
2021-03-16,1932.0007,1952.4736,1923.7381,1947.4611,61654261.0
2021-03-17,1928.0542,1930.4073,1910.416,1921.5507,81693512.0
2021-03-18,1916.4835,1952.2326,1894.2885,1907.6815,86944438.0
2021-03-19,1945.825,1965.6292,1889.2356,1951.1241,44849782.0
2021-03-22,1956.5965,1979.8858,1925.5204,1956.8965,98437208.0
2021-03-23,1891.2427,1944.8195,1863.1835,1905.9725,183730393.0
2021-03-24,1933.0765,1947.1555,1928.8245,1940.9503,80422942.0
2021-03-25,1909.1008,1927.8571,1908.777,1918.1562,
2021-03-26,1995.8895,2017.3312,1984.7698,1988.8964,409777030.0
2021-03-29,2036.3149,2041.8773,1995.31,2031.5609,37221519.0
2021-03-30,2008.7722,2027.4628,1978.351,2016.0987,95124160.0
2021-03-31,2061.1123,2099.1811,2050.8242,2067.1828,485286035.0
2021-04-01,2076.7209,2107.9904,2066.5653,2071.5199,60499000.0
2021-04-02,2102.3009,2117.7936,2069.4408,2106.888,127123032.0
2021-04-05,2129.5574,2151.6958,2118.6913,2128.0074,54655836.0
2021-04-06,2103.3053,2118.8559,2095.5126,2095.9458,33048002.0
2021-04-07,2086.7662,2112.3461,2045.6341,2072.2945,75582936.0
2021-04-08,2125.4362,2131.2469,2097.3874,2114.7453,63221794.0
2021-04-09,2116.5792,2155.2378,2083.9696,2103.1184,70507155.0
2021-04-12,2091.3178,2091.3856,2083.6442,2088.8349,82185205.0
2021-04-13,2057.7167,2074.0471,2035.5139,2053.139,128421155.0
2021-04-14,2067.928,2072.885,2065.9214,2071.3252,84426080.0
2021-04-15,2160.9577,2213.3232,2099.7878,2155.4082,395231268.0
2021-04-16,2124.5378,2146.6535,2081.277,2114.0788,65549396.0
2021-04-19,2121.952,2155.6415,2093.4853,2116.7679,94974260.0
2021-04-20,2181.3745,2199.6666,2153.0545,2175.7911,231667310.0
2021-04-21,2187.2063,2230.1549,2169.6567,2174.2868,41086821.0
2021-04-22,2203.2281,2219.3182,2181.4614,2194.7392,126790935.0
2021-04-23,2149.1391,2201.3098,2143.674,2152.8647,115537215.0
2021-04-26,2156.0689,2212.1748,2144.7286,2172.1275,135649894.0
2021-04-27,2174.1408,2197.9351,2127.2673,2166.2204,49381703.0
2021-04-28,2208.6568,2212.4253,2180.3483,2208.7482,56231178.0
2021-04-29,2260.8908,2272.3196,2164.17,2260.71,112199706.0
2021-04-30,2365.9915,2421.1752,2341.3757,2376.0289,472874594.0
2021-05-03,2414.9409,2422.0205,2394.1674,2404.1541,91508586.0
2021-05-04,2437.6111,2442.3747,2418.7968,2420.9707,26419844.0
2021-05-05,2439.9948,2464.7339,2414.4638,2431.858,118911812.0
2021-05-06,2427.8768,2444.585,2405.447,2417.6472,45608195.0
2021-05-07,2459.1026,2478.1726,2414.0518,2435.142,141151944.0
2021-05-10,2436.8809,2456.1477,2353.2616,2423.5563,48423576.0
2021-05-11,2434.739,2463.5104,2415.4566,2433.2629,30842953.0
2021-05-12,2518.7198,2537.286,2446.1195,2496.6426,445698208.0
2021-05-13,2470.9527,2481.8426,2446.1897,2451.5942,134069107.0
2021-05-14,2502.204,2530.399,2497.7045,2507.0172,121240486.0
2021-05-17,2557.641,2627.1452,2539.2437,2572.2945,251062561.0
2021-05-18,2596.3743,2603.4859,2543.6501,2568.6501,123222098.0
